Date_Time,Latitude,Longitude,MWS (Knot),MSLP (hPa)
2021-08-24 18:00:00,11.9,-70.10000000000001,24,1005
2021-08-25 00:00:00,11.9,-71.7,33,1006
2021-08-25 06:00:00,11.700000000000001,-73.10000000000001,32,1003
2021-08-25 12:00:00,11.9,-75.2,28,1006
2021-08-25 18:00:00,12.8,-76.4,28,1007
2021-08-26 00:00:00,13.700000000000001,-77.9,31,1006
2021-08-26 06:00:00,14.3,-79.0,32,1006
2021-08-26 12:00:00,15.4,-79.60000000000001,33,1006
2021-08-26 18:00:00,15.9,-80.80000000000001,31,1004
2021-08-27 00:00:00,16.6,-81.80000000000001,34,1005
2021-08-27 06:00:00,16.900000000000002,-82.60000000000001,34,1005
2021-08-27 12:00:00,17.0,-82.9,36,1004
2021-08-27 18:00:00,17.900000000000002,-84.10000000000001,38,1002
2021-08-28 00:00:00,18.8,-85.0,48,999
2021-08-28 06:00:00,20.200000000000003,-86.0,51,999
